title,artist,top10,peak_rank,ar1_coef,ma1_coef,ar1_manual,model_aic,mean_streams,std_streams,trend_slope,peak_day,volatility,early_late_ratio,danceability,energy,valence,tempo,acousticness,loudness,speechiness
Vem amor,LUDMILLA,0,34,-0.7022506498873373,0.970062516003827,0.17752809441649559,469.679456069209,165235.33333333334,46921.301721817574,5507.193506493504,15,26081.07842646657,0.5961615431670707,0.62,0.704,0.689,86.453,0.133,-2.182,0.226
Ven Devórame Otra Vez,Lalo Rodriguez,0,157,-0.2271939152203354,-0.9650233759720767,-0.488654115207106,182.98719975663113,8453.7,3706.517288506827,468.74545454545483,6,5876.440891862655,1.0,0.704,0.719,0.962,84.414,0.633,-5.353,0.0363
Venice,Mister V,1,7,-0.40888057482584955,-0.999999999215347,-0.5351063332317643,480.9473837781593,37392.380952380954,32349.115631506676,-709.8844155844162,1,54606.40211117649,1.227488956846755,0.697,0.782,0.694,128.019,0.0669,-5.464,0.119
Venom,Little Simz,0,134,-0.013212959658071479,-0.9999454454666563,-0.29486964914891356,338.992252391303,2444.0476190476193,859.9854083031473,-7.692207792207761,18,1279.290009145698,1.0463160255691375,0.436,0.655,0.523,139.712,0.425,-8.153,0.159
Venom - Music From The Motion Picture,Eminem,1,2,0.183303730226017,-0.9133276371081273,-0.3784455223235202,563.2593503895835,80960.66666666667,226391.7049162555,3781.0545454545463,13,308131.9413915855,1.9823081136662855,0.75,0.789,0.467,135.954,0.0148,-5.058,0.0647
Vete,Bad Bunny,1,1,-0.042136170814577906,-0.9943457009222259,-0.4844916771942192,574.8366836738419,132182.7142857143,308260.4789370343,8109.092207792205,18,467857.1898983706,0.5801293562741485,0.886,0.672,0.526,91.976,0.0363,-4.394,0.188
Vi Sjunger,De Vet Du,1,3,-0.39999723576586005,0.9986635808221709,0.006285320762924563,435.7417925122738,70558.90476190476,10816.82829098456,-651.1415584415595,0,11912.910500272383,1.0945279364161473,0.687,0.649,0.353,129.936,0.0622,-8.786,0.0491
Viah,Jass Manak,0,63,-0.05295148470260456,0.40006785776533366,0.31499706257050564,317.67813406715845,9528.904761904761,1126.239376769809,152.6038961038961,20,589.3974380670483,0.8215381214248211,0.533,0.757,0.358,169.975,0.00733,-6.73,0.0453
Viajando voy,Tierra Adentro,0,66,0.34916938895623095,-0.9957325170948679,-0.4367833759144952,279.2779623406845,1309.2857142857142,204.51618700801978,2.5051948051948387,5,245.15558325275805,1.0021569433032047,0.562,0.895,0.712,131.715,0.237,-4.514,0.341
Vibe,Diljit Dosanjh,0,81,0.32756788348498644,-0.0008636933690602473,0.29867761432290707,387.69594244743166,55142.90476190476,4790.280694676132,-188.06623376623315,20,3342.680180633499,1.0662974387736026,0.706,0.632,0.625,87.993,0.00713,-7.172,0.0705
Vill vi samma sak,Newkid,0,23,0.1041920692100011,-0.9507699812399215,-0.45825256000316217,445.6629368892986,49732.52380952381,17595.875308392042,-2063.362337662337,10,17236.731262336252,1.70088137792441,0.671,0.477,0.283,118.07,0.122,-6.476,0.0295
Vintersång,Carola,0,43,0.33731366668148566,-0.9527873988604769,-0.13874069333129244,477.82345758943524,43352.333333333336,30434.594752452864,1916.832467532467,18,34370.642786250006,0.5260138200600265,0.226,0.12,0.13,78.39,0.973,-15.102,0.0388
Violent,carolesdaughter,0,29,0.035331580067882284,-0.9988831916167158,-0.42168088614306354,370.97138837811605,3040.714285714286,2007.6368753161644,101.65584415584415,20,2683.446422047588,0.7979607843137255,0.797,0.755,0.411,129.955,0.331,-5.393,0.0293
Virgen,Adolescent's Orquesta,0,34,-0.558567988133006,-0.18580199394645908,-0.23729513082621034,321.2124430289166,4449.380952380952,794.7716938539482,96.82987012987013,19,677.9797858343566,0.7589555580432106,0.662,0.776,0.724,90.838,0.715,-4.707,0.0457
Visa vid vindens ängar,Håkan Hellström,0,16,-0.24012847705227983,-0.7753158186121095,-0.5571214051049397,227.42875483572948,56434.0,37454.0510679419,-3514.872727272726,2,63414.00163651207,1.0,0.183,0.647,0.353,104.943,0.315,-6.453,0.0317
Visiting Hours,Ed Sheeran,1,4,0.05369503638051635,-0.9188277815259385,-0.46439020277009446,556.5353714457696,66873.90476190476,189281.85102416395,-2383.9246753246753,9,275435.3629049609,2.1295434037177405,0.471,0.396,0.263,149.609,0.77,-6.654,0.0336
"Viva Colonia (Da simmer dabei, dat is prima!)",Höhner,0,61,-0.19394879096591425,-0.9999915172487687,-0.4578493982219391,347.1919868574702,63528.8125,20791.807933711385,2456.736764705881,8,27387.268367781566,1.0,0.597,0.878,0.927,128.045,0.0225,-4.29,0.032
Vivir (with Estopa),Rozalén,0,136,-0.2014989959396571,-0.9971814234863045,-0.5891570592035859,386.334055917785,21530.333333333332,3104.4925102231678,203.87142857142834,15,4302.538070430058,0.8586177144387255,0.715,0.906,0.777,101.088,0.353,-5.478,0.28
Vivir Mi Vida,Marc Anthony,0,39,-0.2863666991520611,-0.9999988928436461,-0.6809088691562345,440.8096328990745,6268.333333333333,10754.259941478489,-586.268831168831,4,16829.860901014603,4.480743158423299,0.656,0.877,0.894,105.018,0.345,-3.231,0.0342
Vou Morrer Sozinho,Jão,0,26,0.3235247425487407,-0.9116298835478528,-0.30080693516856016,464.9526594385326,164502.04761904763,22852.868894561536,1791.737662337665,3,25602.274526445886,0.8361622652603315,0.814,0.646,0.753,126.034,0.18,-5.503,0.0381
Vykort från alperna,Lars Winnerbäck,0,70,0.1467429238453822,-0.9999999999114519,-0.3826805762153036,214.1746997734605,24323.090909090908,6769.7396412208755,-861.0181818181811,2,8827.346756528828,1.0,0.623,0.568,0.189,122.018,0.00101,-7.63,0.0279
Vänta tills våren,Håkan Hellström,1,1,-0.6079906102672008,0.6984022665027417,0.03547062679277022,497.28423039029644,60707.857142857145,50519.41123236994,-3048.076623376626,0,43313.51329192773,1.3740305559099248,0.449,0.452,0.312,104.514,0.69,-7.525,0.0281
Vågorna,Uno Svenningsson,0,14,-0.26156274477111946,-0.6330114512153071,-0.46659655376116843,330.7013639290434,56717.78571428572,45703.05569368197,-1340.0857142857153,6,77305.34233841262,1.0,0.565,0.913,0.478,119.995,0.0363,-3.618,0.0328
Vår dröm om julen,Carola,0,63,0.3791959415807025,-0.864792166470806,-0.623225985212597,310.4371318553157,38073.07142857143,25367.03945636172,3080.481318681319,12,29782.88190620668,1.0,0.284,0.172,0.234,89.456,0.951,-13.102,0.0321
Véia Que Me Banca,Paulo Pires,0,129,0.0993815854117273,-0.061480526086781194,0.06951559472712909,216.15975241125298,129387.9,26546.364080415988,-2797.20606060606,0,25408.37708072956,1.0,0.747,0.793,0.898,157.815,0.213,-5.255,0.0799
W (feat. Gunna),Koffee,0,108,0.32677696998657585,-0.999999997377067,-0.1524171059293463,416.38748132209105,57980.666666666664,6423.844460351889,-305.7324675324682,0,7359.909099132951,1.0775117998173733,0.856,0.721,0.902,100.98,0.178,-6.813,0.0779
WAKE UP,Travis Scott,1,5,0.052029382719665625,-0.8670061561219002,-0.46942568294535514,595.0865804127105,146403.7142857143,496547.02700330724,18561.750649350655,16,712249.8754530797,0.09815511606050357,0.741,0.645,0.488,149.07,0.192,-5.116,0.0963
WANNABE,ITZY,1,1,-0.09539417634066494,-0.8472317728313954,-0.559536005424728,556.5052536238771,75867.19047619047,192117.3574594493,8654.336363636363,17,289143.6228688911,0.17335283968837994,0.809,0.911,0.64,122.035,0.00795,-4.41,0.0617
WAS ICH LIEBE,Rammstein,0,12,0.3457342336473943,-0.930454975549129,-0.24814070279722897,552.000196611896,64626.19047619047,179165.18165319078,2871.880519480521,12,219242.4266013025,1.7897895335608647,0.571,0.665,0.582,172.005,0.001,-4.953,0.044
WEIT WEG,Rammstein,0,21,0.3555228066773295,-0.9321083539717828,-0.2491836970617011,547.5862508107956,58815.57142857143,161059.4345086462,1315.2207792207805,11,195796.86282069873,2.1560454184464146,0.351,0.833,0.303,202.036,0.0112,-5.109,0.0508
WHISTLE,BLACKPINK,0,94,-0.474789461213886,-0.9989520974358218,-0.7177198807285069,352.6018642126526,3790.714285714286,1363.0735976656072,33.38181818181827,19,2299.2782237041256,0.9091993841416475,0.818,0.723,0.607,102.945,0.00561,-4.82,0.114
WINTER FLOWER(Feat.RM),Younha,0,17,0.10555369307709976,-0.8991004848165646,-0.35538656119360107,435.4545650501004,10550.142857142857,9234.720241131985,143.0714285714287,9,13008.142805469965,0.6708148301146339,0.564,0.796,0.241,95.946,0.118,-3.698,0.0737
WITHOUT YOU,The Kid LAROI,1,1,-0.0785845615664182,-0.9851427583199996,-0.5088231592982045,560.7951406801596,147494.19047619047,220319.73703290732,-1331.3999999999953,2,337765.95463875204,0.9099702968410105,0.662,0.413,0.467,93.005,0.213,-7.357,0.0299
WORKIN ME,Quavo,0,20,-0.05074051704432362,-0.9616849061388365,-0.42230456524392185,572.0789677476337,162842.2380952381,287942.92960566975,-3297.5012987012988,1,436352.3160973796,0.752833910293923,0.79,0.628,0.267,170.023,0.182,-4.055,0.142
WOW,Zara Larsson,0,25,-0.21649990172329395,-0.965136520588881,-0.5396874676468005,475.3920905465287,42383.19047619047,28924.883032432637,1984.554545454546,3,43174.1297522023,0.6099694823288286,0.748,0.79,0.279,77.495,0.492,-4.788,0.169
WTF (feat. Amber Van Day),HUGEL,0,28,-0.052396227986510106,-0.8796277251177914,-0.3761731492660834,488.5519891869738,58590.52380952381,33813.79390640262,-1634.8467532467528,18,49216.968982658815,1.3747891603527926,0.808,0.737,0.865,123.985,0.0602,-4.538,0.0526
Waalian,Harnoor,1,1,-0.672401433268381,0.9999875541385461,0.6416308193406903,374.3071793744101,63238.95238095238,15067.766436293232,2405.153246753247,20,2385.4182107127463,0.5769998717737356,0.722,0.335,0.266,85.034,0.12,-9.943,0.136
Wagon Wheel,Darius Rucker,0,70,-0.18026951667284602,-0.997332265928633,-0.13426597047878788,349.44343562242994,6440.190476190476,1190.5811553725955,68.04805194805179,20,1312.6385745893651,0.866312722047024,0.537,0.66,0.574,148.096,0.455,-7.174,0.0296
Wait a Minute!,WILLOW,0,66,0.9999319442419183,-0.9999999935999466,-1.5731260752187622e-05,492.44102328919047,11342.904761904761,42401.31947509447,-2550.8415584415598,0,43540.27895693252,14.7827955474144,0.764,0.705,0.672,101.003,0.0371,-5.279,0.0278
Waiting For Love,Avicii,1,1,-0.0489320662844024,-0.9987240639332806,-0.4700008478669084,437.3536538072534,5570.571428571428,10145.828627106424,226.80259740259743,17,15187.763691538,0.2987807268592936,0.579,0.736,0.613,127.999,0.31,-3.863,0.0527
Waiting On the World to Change,John Mayer,0,48,0.30506284584332316,-0.9826487286963425,-0.23600082712794393,420.75329744349574,16619.333333333332,7383.935112528533,402.4363636363637,19,8625.014396944505,0.747118722993378,0.578,0.756,0.663,176.739,0.157,-5.82,0.115
Waiting for the End,Linkin Park,0,55,-0.14065430529420314,-0.9999999866219303,-0.5042830636256254,553.5976393186235,32292.52380952381,116635.97197369873,-5007.938961038959,3,174537.50950308648,20.86998606731686,0.487,0.961,0.323,170.005,0.0415,-4.139,0.132
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,0,43,-0.04545980551152137,-0.9277005929391696,-0.3731452126697319,461.6470660600117,25937.333333333332,18794.341902699216,1073.6090909090913,6,26797.247554366473,0.5839113297107318,0.766,0.873,0.743,126.988,0.00627,-6.381,0.143
Wake Me Up,Avicii,0,14,0.018150193692527513,-0.9177855203832215,-0.48605391502606077,544.034527449322,42533.857142857145,137733.59700187473,493.7038961038957,12,204025.31976767,4.588578088578088,0.532,0.783,0.643,124.08,0.0038,-5.697,0.0523
Wake Me Up - Radio Edit,Avicii,1,1,-0.6896730383999975,0.11508173434280619,-0.6305202642204927,414.66133175507593,4142.0,6050.164932816767,-519.4311688311687,7,8030.9790150392,6.195059426707061,0.524,0.807,0.62,124.127,0.00415,-4.16,0.0579
Wake Me Up Before You Go-Go,Wham!,0,83,0.09197596196984961,-0.8743436804980637,-0.47332121958641754,467.50497418126497,19465.619047619046,20798.136705635527,555.1844155844157,10,28688.609412578713,0.5515266405840358,0.62,0.573,0.897,81.548,0.271,-11.893,0.0423
Wake Up Where You Are,State of Sound,0,52,-0.04625018112297529,-0.9074666385498741,-0.5325574616787329,520.035083732493,26067.333333333332,75847.7148479161,1516.6519480519482,13,115013.4951083024,0.9108693940745793,0.706,0.674,0.545,113.956,0.11,-6.977,0.0337
Walk On Water,Thirty Seconds To Mars,0,45,0.0405616050526428,-0.8916152460241488,-0.4614410333516034,514.8614823980678,21904.238095238095,67086.3574449308,2269.7623376623374,15,97029.2743873724,0.113234194781646,0.495,0.787,0.388,140.003,9.16e-05,-6.89,0.0368
Walking On A Dream,Empire of the Sun,0,99,-0.6741625095598541,-0.5691727557905887,-0.817092685160531,451.58324340495847,24236.571428571428,17040.812068653995,395.65194805194847,16,30897.336903202515,0.81779104244313,0.871,0.701,0.716,126.975,0.257,-5.594,0.0458
Want to Want Me,Jason Derulo,0,72,-0.8060728340056103,0.1684302318437306,-0.7242820439809471,470.7386476781828,19932.238095238095,21616.668464745886,-226.22597402597333,12,36250.62906885203,1.5400887723191767,0.772,0.643,0.669,114.031,0.0102,-6.24,0.063
WanteD! WanteD!,Mrs. GREEN APPLE,1,7,0.6896562065154602,-0.9994365135493294,0.19188896807786848,326.1548122244825,9211.904761904761,2583.348637216025,408.2402597402596,20,716.8372618663178,0.531383250895446,0.559,0.806,0.633,160.021,0.0251,-2.461,0.05
Wanted,OneRepublic,0,21,0.9996496711613284,-0.9999999999390629,-0.5194661928475391,545.8521264947925,35942.19047619047,102103.72281334638,-4540.755844155845,2,155332.7036519596,5.253494393396666,0.668,0.534,0.711,145.816,0.164,-6.586,0.0677
War With Heaven,keshi,0,42,-0.348981707931348,-0.9818290716992126,-0.6109008250482094,396.9331820453118,11654.761904761905,3971.333072392958,-134.63116883116882,18,6559.413598790673,1.1479224169154105,0.622,0.671,0.572,84.996,0.014,-6.426,0.026
Warriors,Imagine Dragons,0,91,0.17054681956731083,-0.9996884406947797,-0.13260544354868056,360.95835076934736,2689.2380952380954,1612.3977975662124,-93.96103896103887,8,2044.4109047596082,1.4245392447480347,0.365,0.851,0.309,78.086,0.0964,-6.238,0.0645
Washing Machine Heart,Mitski,0,71,-0.28492964863684095,-0.6947520448260472,-0.680863757430972,520.513001073909,34305.90476190476,79822.50962867243,2151.5,15,125210.3859432096,0.05109173830568673,0.613,0.822,0.567,105.997,0.0092,-4.087,0.026
Wasted Love (feat. Lagique),Ofenbach,1,8,-0.4635895397080152,-0.962402655394707,-0.7240388672650568,462.49922469210185,25475.285714285714,21155.755970427344,361.6753246753248,1,36813.06255950461,0.7054814900131494,0.734,0.855,0.54,121.955,0.0821,-4.578,0.135
Wasted Nights,ONE OK ROCK,1,4,-0.4925589341897623,-0.7238729027821003,-0.7234810712474861,446.39568594792104,15030.142857142857,13164.966041898999,188.14805194805206,15,23581.027005359625,0.7866560512340441,0.556,0.833,0.374,125.07,0.0156,-5.29,0.0402
Wasted On You,Morgan Wallen,1,1,-0.06425533113896184,-0.8710949914983533,-0.3163539215900552,591.4243270266583,611945.8571428572,476209.0181700715,-27256.885714285694,1,683567.0621124364,2.4497623454498156,0.505,0.657,0.252,196.0,0.373,-5.24,0.0318
Water Under the Bridge,Adele,0,15,0.03168446900484166,-0.9331390742517346,-0.4454421375696207,537.9439037176177,49611.04761904762,121974.23307071133,2795.6,17,177772.28310101523,0.46328542305621595,0.59,0.833,0.538,94.963,0.0142,-6.503,0.0615
Waterloo,ABBA,0,50,-0.41628450400098543,-0.9999998681917457,-0.6192101078231603,380.2649516707534,17342.38888888889,13827.096723217419,570.2466460268323,7,23594.84867273519,1.0,0.445,0.949,0.653,147.604,0.395,-4.682,0.0471
Watermelon Sugar,Harry Styles,1,1,0.6757361473838641,0.8748280773327751,3.0421558270744997,538.1214841087359,68681.90476190476,187494.15032472595,12046.240259740258,20,165284.35697980467,0.17925470404202484,0.548,0.816,0.557,95.39,0.122,-4.209,0.0465
Wati by Night,Sexion d'Assaut,0,89,0.11780000161663207,-0.9999999792817607,-0.35403708828485303,439.6016183980023,47000.90476190476,11544.749587520238,-719.6116883116878,2,14803.185125168164,1.224105853423713,0.929,0.758,0.742,114.951,0.139,-2.614,0.152
Wave of You,Surfaces,0,115,-0.7975928331071336,-0.05439329555117214,-0.7633861976860938,522.6717189942237,77929.61904761905,107238.62455933815,8500.235064935063,15,150110.4161647269,0.23836714036367548,0.695,0.656,0.346,90.986,0.057,-6.038,0.0489
Waves - Robin Schulz Radio Edit,Mr. Probz,0,78,0.048665374753247774,-0.996958296317314,-0.38251765468724397,358.7940661888923,11543.761904761905,1413.6227995830902,-16.171428571428436,11,1985.5918229837673,1.0348220552681517,0.829,0.51,0.45,119.994,0.00821,-9.334,0.0369
Waves of Blue,Majid Jordan,0,82,0.24893955530937273,-0.999998728004602,0.21143184131677084,214.76991523464525,40011.833333333336,8353.276431370441,-2302.5524475524485,0,3426.802916919057,1.0,0.652,0.861,0.333,99.983,0.00743,-4.863,0.0565
Way Back Home,SHAUN,1,1,-0.06727206695534806,-0.9991334499290847,-0.32211754556934635,389.69007017106696,4975.476190476191,3076.348865891384,58.51688311688321,14,4547.732708724206,0.7693496099685949,0.745,0.739,0.556,99.913,0.405,-4.591,0.0327
Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,SHAUN,1,5,0.05576219649281903,-0.9895024397032808,-0.44037133342301465,389.64017280192786,5748.190476190476,3684.6776510693917,341.62207792207784,18,4304.166612423362,0.43297977825185535,0.737,0.747,0.447,105.943,0.269,-4.818,0.0323
Way Maker - Live,Leeland,0,92,0.036684666380638345,-0.9956534790040621,-0.4997149759765465,226.09005595267172,1677.6190476190477,72.94255808542329,8.60129870129872,18,67.7794032136607,0.9215910017116309,0.432,0.524,0.183,135.956,0.0289,-8.721,0.0321
Way down We Go,KALEO,0,12,-0.13800179991986045,-0.994409579835219,-0.5989865022534113,411.10148794692446,6213.0,5273.558119343641,63.44155844155863,2,8276.064426404619,0.8068741690779697,0.489,0.505,0.337,163.255,0.579,-8.022,0.117
We Are,ONE OK ROCK,0,12,-0.28001394543475133,0.9998686087041319,0.28785952235043316,314.65875192029586,4272.714285714285,1120.7397702647395,91.56103896103896,10,584.8229197799964,0.6556494760502738,0.41,0.834,0.333,147.982,0.0651,-5.375,0.054
We are,ONE OK ROCK,0,87,0.11582282511176353,-0.9987199043866436,-0.43574397376284596,271.36492512366135,3683.1428571428573,161.6773052113628,-4.642857142857167,13,215.8227223903915,1.0150117279124315,0.41,0.834,0.333,147.982,0.0651,-5.375,0.054
We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,Martin Garrix,0,17,-0.23511659128566365,-0.9999999999094401,-0.48607510156823236,507.45545008590807,33351.09523809524,53483.3334288131,-1611.7168831168826,2,84431.1574362658,1.9734343713319065,0.66,0.733,0.304,119.933,0.248,-4.619,0.0359
We Are Young (feat. Janelle Monáe),fun.,0,114,-0.5979683234584225,-0.3720004040530535,-0.6646646022301733,314.17780373070747,49976.769230769234,68694.95547726679,3808.505494505497,11,108430.7591548122,1.0,0.378,0.638,0.735,184.086,0.02,-5.576,0.075
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1,7,0.2282651496311024,-0.6425237883367316,-0.26935482180158427,497.7964355197677,31263.714285714286,44962.02236188613,1634.6389610389606,20,52974.726321048605,0.6847052900795858,0.728,0.563,0.352,100.017,0.621,-8.053,0.134
We Rollin,Shubh,0,18,0.5435950901334052,-0.2451674737727266,0.7015133023067842,405.1504858646427,133590.2380952381,39373.44679313563,6372.287012987011,17,5215.500301984461,0.4916794965870929,0.82,0.504,0.275,85.016,0.261,-9.113,0.141
We Will Rock You - Remastered 2011,Queen,0,16,-0.14669799794203056,-0.9643430962510697,-0.4512371954914271,474.5112695036508,27820.619047619046,25412.08243462938,194.47532467532469,10,39394.866724485815,1.0189276937298493,0.692,0.497,0.475,81.308,0.676,-7.316,0.119
